,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
Haptics,0.4448051948051948,0.4433656957928802,0.4530744336569579,0.4757281553398058,0.43042071197411,0.4045307443365696,0.4951456310679611,0.4789644012944983,0.4498381877022653,0.4660194174757281,0.4466019417475728,0.43042071197411,0.3527508090614886,0.4045307443365696,0.4692556634304207,0.4466019417475728,0.4692556634304207,0.4498381877022653,0.4433656957928802,0.4466019417475728,0.4951456310679611,0.4563106796116505,0.4466019417475728,0.4724919093851132,0.4498381877022653,0.4271844660194174,0.4627831715210356,0.4822006472491909,0.43042071197411,0.4530744336569579
Herring,0.59375,0.5,0.640625,0.65625,0.609375,0.546875,0.609375,0.65625,0.5625,0.5625,0.703125,0.53125,0.546875,0.65625,0.53125,0.609375,0.59375,0.5625,0.59375,0.59375,0.609375,0.59375,0.5625,0.5625,0.515625,0.59375,0.546875,0.546875,0.453125,0.625
InlineSkate,0.3163636363636363,0.3096539162112932,0.3132969034608379,0.3224043715846995,0.3460837887067395,0.3205828779599271,0.3551912568306011,0.3533697632058288,0.296903460837887,0.3187613843351548,0.3351548269581056,0.3369763205828779,0.3242258652094718,0.3442622950819672,0.331511839708561,0.3697632058287796,0.3479052823315118,0.3205828779599271,0.2859744990892532,0.3096539162112932,0.3533697632058288,0.3205828779599271,0.326047358834244,0.296903460837887,0.3169398907103825,0.3205828779599271,0.366120218579235,0.3551912568306011,0.3515482695810564,0.326047358834244
InsectWingbeatSound,0.6611111111111111,0.6454545454545455,0.648989898989899,0.6429292929292929,0.6565656565656566,0.6262626262626263,0.652020202020202,0.6626262626262627,0.6656565656565656,0.6585858585858586,0.6525252525252525,0.6595959595959596,0.646969696969697,0.6424242424242425,0.646969696969697,0.6404040404040404,0.6641414141414141,0.6439393939393939,0.6545454545454545,0.657070707070707,0.647979797979798,0.6575757575757576,0.6515151515151515,0.6202020202020202,0.6338383838383839,0.6565656565656566,0.645959595959596,0.6565656565656566,0.652020202020202,0.648989898989899
ItalyPowerDemand,0.913508260447036,0.8999028182701652,0.880466472303207,0.9271137026239068,0.9212827988338192,0.9096209912536444,0.9378036929057336,0.9251700680272108,0.924198250728863,0.912536443148688,0.9193391642371236,0.924198250728863,0.9280855199222546,0.8931000971817298,0.891156462585034,0.9203109815354712,0.9193391642371236,0.8999028182701652,0.8999028182701652,0.8872691933916423,0.8814382896015549,0.9057337220602528,0.8892128279883382,0.8960155490767736,0.9076773566569484,0.9096209912536444,0.9047619047619048,0.9310009718172984,0.9173955296404276,0.8901846452866861
LargeKitchenAppliances,0.6053333333333333,0.5973333333333334,0.696,0.6533333333333333,0.6426666666666667,0.6586666666666666,0.6373333333333333,0.704,0.6613333333333333,0.6666666666666666,0.68,0.6773333333333333,0.6746666666666666,0.6746666666666666,0.6986666666666667,0.696,0.656,0.664,0.6666666666666666,0.64,0.648,0.6186666666666667,0.664,0.6533333333333333,0.688,0.64,0.688,0.6453333333333333,0.648,0.656
Lightning2,0.7704918032786885,0.7868852459016393,0.7704918032786885,0.7704918032786885,0.7540983606557377,0.7704918032786885,0.7868852459016393,0.7377049180327869,0.7704918032786885,0.819672131147541,0.8032786885245902,0.8360655737704918,0.7540983606557377,0.8524590163934426,0.8524590163934426,0.819672131147541,0.7377049180327869,0.7868852459016393,0.7540983606557377,0.819672131147541,0.7868852459016393,0.7704918032786885,0.7377049180327869,0.8688524590163934,0.7868852459016393,0.7049180327868853,0.8032786885245902,0.7704918032786885,0.7377049180327869,0.7540983606557377
Lightning7,0.7808219178082192,0.7671232876712328,0.6986301369863014,0.8082191780821918,0.726027397260274,0.7397260273972602,0.6986301369863014,0.6986301369863014,0.726027397260274,0.684931506849315,0.6301369863013698,0.7534246575342466,0.7397260273972602,0.7123287671232876,0.7808219178082192,0.7397260273972602,0.684931506849315,0.7397260273972602,0.7397260273972602,0.684931506849315,0.726027397260274,0.6986301369863014,0.6712328767123288,0.7397260273972602,0.6712328767123288,0.6712328767123288,0.6712328767123288,0.7671232876712328,0.7534246575342466,0.6301369863013698
Mallat,0.9390191897654584,0.9812286689419796,0.9803754266211604,0.9684300341296928,0.9680034129692832,0.9752559726962458,0.976962457337884,0.9543515358361776,0.9705631399317406,0.9684300341296928,0.9645904436860068,0.9722696245733788,0.965443686006826,0.9569112627986348,0.9782423208191128,0.9761092150170648,0.98080204778157,0.9820819112627986,0.9726962457337884,0.9569112627986348,0.9552047781569966,0.9782423208191128,0.9744027303754266,0.9790955631399316,0.9705631399317406,0.9667235494880546,0.9795221843003412,0.9650170648464164,0.978668941979522,0.9598976109215016
Meat,0.9333333333333332,0.9666666666666668,1.0,0.9833333333333332,0.9166666666666666,0.9833333333333332,0.9333333333333332,0.9833333333333332,0.9333333333333332,0.9833333333333332,0.9166666666666666,0.9666666666666668,0.9833333333333332,0.9666666666666668,0.9666666666666668,0.9666666666666668,1.0,1.0,0.9666666666666668,0.9833333333333332,0.9833333333333332,0.9666666666666668,0.9333333333333332,1.0,1.0,0.9666666666666668,0.9666666666666668,0.9666666666666668,0.9833333333333332,1.0
MedicalImages,0.725,0.7555847568988173,0.7503285151116952,0.7529566360052562,0.7319316688567674,0.7529566360052562,0.7516425755584757,0.7477003942181341,0.7332457293035479,0.7161629434954008,0.7424441524310118,0.7660972404730617,0.709592641261498,0.7490144546649146,0.7463863337713534,0.7490144546649146,0.7411300919842313,0.7253613666228647,0.7411300919842313,0.7398160315374507,0.7253613666228647,0.7398160315374507,0.759526938239159,0.7293035479632063,0.7332457293035479,0.7253613666228647,0.7082785808147175,0.7568988173455979,0.7174770039421814,0.7135348226018396
MiddlePhalanxOutlineAgeGroup,0.5584415584415584,0.7207792207792207,0.8051948051948052,0.7597402597402597,0.7467532467532467,0.7597402597402597,0.7662337662337663,0.7467532467532467,0.7857142857142857,0.6883116883116883,0.7012987012987013,0.7597402597402597,0.7922077922077922,0.7727272727272727,0.7337662337662337,0.7597402597402597,0.7532467532467533,0.6623376623376623,0.7402597402597403,0.6753246753246753,0.7142857142857143,0.7402597402597403,0.7337662337662337,0.7337662337662337,0.7142857142857143,0.6948051948051948,0.7727272727272727,0.7142857142857143,0.7597402597402597,0.7662337662337663
